ISSUER_NAME,ISSUERID,ISSUER_CNTRY_DOMICILE,AS_OF_DATE,IVA_INDUSTRY,IVA_RATING_DATE,IVA_COMPANY_RATING,IVA_PREVIOUS_RATING,IVA_RATING_TREND,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,ENVIRONMENTAL_PILLAR_WEIGHT,SOCIAL_PILLAR_SCORE,SOCIAL_PILLAR_WEIGHT,GOVERNANCE_PILLAR_SCORE,GOVERNANCE_PILLAR_WEIGHT,CLIMATE_CHANGE_THEME_SCORE,CLIMATE_CHANGE_THEME_WEIGHT,NATURAL_RES_USE_THEME_SCORE,NATURAL_RES_USE_THEME_WEIGHT,WASTE_MGMT_THEME_SCORE,WASTE_MGMT_THEME_WEIGHT,ENVIRONMENTAL_OPPS_THEME_SCORE,ENVIRONMENTAL_OPPS_THEME_WEIGHT,HUMAN_CAPITAL_THEME_SCORE,HUMAN_CAPITAL_THEME_WEIGHT,PRODUCT_SAFETY_THEME_SCORE,PRODUCT_SAFETY_THEME_WEIGHT,SOCIAL_OPPS_THEME_SCORE,SOCIAL_OPPS_THEME_WEIGHT,CORPORATE_GOV_THEME_SCORE,CORPORATE_GOV_THEME_WEIGHT,BUSINESS_ETHICS_THEME_SCORE,BUSINESS_ETHICS_THEME_WEIGHT,STAKEHOLDER_OPPOSIT_THEME_SCORE,STAKEHOLDER_OPPOSIT_THEME_WEIGHT,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_WEIGHT,CARBON_EMISSIONS_EXP_SCORE,CARBON_EMISSIONS_MGMT_SCORE,ENERGY_EFFICIENCY_SCORE,ENERGY_EFFICIENCY_WEIGHT,ENERGY_EFFICIENCY_EXP_SCORE,ENERGY_EFFICIENCY_MGMT_SCORE,PROD_CARB_FTPRNT_SCORE,PROD_CARB_FTPRNT_WEIGHT,PROD_CARB_FTPRNT_EXP_SCORE,PROD_CARB_FTPRNT_MGMT_SCORE,INS_CLIMATE_CHG_RISK_SCORE,INS_CLIMATE_CHG_RISK_WEIGHT,INS_CLIMATE_CHG_RISK_EXP_SCORE,INS_CLIMATE_CHG_RISK_MGMT_SCORE,WATER_STRESS_SCORE,WATER_STRESS_WEIGHT,WATER_STRESS_EXP_SCORE,WATER_STRESS_MGMT_SCORE,BIODIV_LAND_USE_SCORE,BIODIV_LAND_USE_WEIGHT,BIODIV_LAND_USE_EXP_SCORE,BIODIV_LAND_USE_MGMT_SCORE,RAW_MAT_SRC_SCORE,RAW_MAT_SRC_WEIGHT,FINANCING_ENV_IMP_SCORE,FINANCING_ENV_IMP_WEIGHT,FINANCING_ENV_IMP_EXP_SCORE,FINANCING_ENV_IMP_MGMT_SCORE,TOXIC_EMISS_WSTE_SCORE,TOXIC_EMISS_WSTE_WEIGHT,TOXIC_EMISS_WSTE_EXP_SCORE,TOXIC_EMISS_WSTE_MGMT_SCORE,PACK_MAT_WASTE_SCORE,PACK_MAT_WASTE_WEIGHT,PACK_MAT_WASTE_EXP_SCORE,PACK_MAT_WASTE_MGMT_SCORE,E_WASTE_SCORE,E_WASTE_WEIGHT,E_WASTE_EXP_SCORE,E_WASTE_MGMT_SCORE,OPPS_CLN_TECH_SCORE,OPPS_CLN_TECH_WEIGHT,OPPS_CLN_TECH_EXP_SCORE,OPPS_CLN_TECH_MGMT_SCORE,OPPS_GREEN_BUILDING_SCORE,OPPS_GREEN_BUILDING_WEIGHT,OPPS_GREEN_BUILDING_EXP_SCORE,OPPS_GREEN_BUILDING_MGMT_SCORE,OPPS_RENEW_ENERGY_SCORE,OPPS_RENEW_ENERGY_WEIGHT,OPPS_RENEW_ENERGY_EXP_SCORE,OPPS_RENEW_ENERGY_MGMT_SCORE,LABOR_MGMT_SCORE,LABOR_MGMT_WEIGHT,LABOR_MGMT_EXP_SCORE,LABOR_MGMT_MGMT_SCORE,HLTH_SAFETY_SCORE,HLTH_SAFETY_WEIGHT,HLTH_SAFETY_EXP_SCORE,HLTH_SAFETY_MGMT_SCORE,HUMAN_CAPITAL_DEV_SCORE,HUMAN_CAPITAL_DEV_WEIGHT,HUMAN_CAPITAL_DEV_EXP_SCORE,HUMAN_CAPITAL_DEV_MGMT_SCORE,SUPPLY_CHAIN_LAB_SCORE,SUPPLY_CHAIN_LAB_WEIGHT,SUPPLY_CHAIN_LAB_EXP_SCORE,SUPPLY_CHAIN_LAB_MGMT_SCORE,CONTROV_SRC_SCORE,CONTROV_SRC_WEIGHT,CONTROV_SRC_EXP_SCORE,CONTROV_SRC_MGMT_SCORE,PROD_SFTY_QUALITY_SCORE,PROD_SFTY_QUALITY_WEIGHT,PROD_SFTY_QUALITY_EXP_SCORE,PROD_SFTY_QUALITY_MGMT_SCORE,CHEM_SAFETY_SCORE,CHEM_SAFETY_WEIGHT,CHEM_SAFETY_EXP_SCORE,CHEM_SAFETY_MGMT_SCORE,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_WEIGHT,PRIVACY_DATA_SEC_EXP_SCORE,PRIVACY_DATA_SEC_MGMT_SCORE,FIN_PROD_SAFETY_SCORE,FIN_PROD_SAFETY_WEIGHT,FIN_PROD_SAFETY_EXP_SCORE,FIN_PROD_SAFETY_MGMT_SCORE,RESPONSIBLE_INVEST_SCORE,RESPONSIBLE_INVEST_WEIGHT,RESPONSIBLE_INVEST_EXP_SCORE,RESPONSIBLE_INVEST_MGMT_SCORE,INS_HLTH_DEMO_RISK_SCORE,INS_HLTH_DEMO_RISK_WEIGHT,INS_HLTH_DEMO_RISK_EXP_SCORE,INS_HLTH_DEMO_RISK_MGMT_SCORE,OPPS_NUTRI_HLTH_SCORE,OPPS_NUTRI_HLTH_WEIGHT,OPPS_NUTRI_HLTH_EXP_SCORE,OPPS_NUTRI_HLTH_MGMT_SCORE,ACCESS_TO_COMM_SCORE,ACCESS_TO_COMM_WEIGHT,ACCESS_TO_COMM_EXP_SCORE,ACCESS_TO_COMM_MGMT_SCORE,ACCESS_TO_HLTHCRE_SCORE,ACCESS_TO_HLTHCRE_WEIGHT,ACCESS_TO_HLTHCRE_EXP_SCORE,ACCESS_TO_HLTHCRE_MGMT_SCORE,ACCESS_TO_FIN_SCORE,ACCESS_TO_FIN_WEIGHT,ACCESS_TO_FIN_EXP_SCORE,ACCESS_TO_FIN_MGMT_SCORE,CORP_GOVERNANCE_SCORE,CORP_GOVERNANCE_WEIGHT,CORRUPTION_INST_SCORE,CORRUPTION_INST_WEIGHT,CORRUPTION_INST_EXP_SCORE,CORRUPTION_INST_MGMT_SCORE,BUS_ETHICS_FRAUD_SCORE,BUS_ETHICS_FRAUD_WEIGHT,BUS_ETHICS_FRAUD_MGMT_SCORE,ANTICOMP_PRACT_SCORE,ANTICOMP_PRACT_WEIGHT,ANTICOMP_PRACT_MGMT_SCORE,FINANCIAL_SYS_INST_SCORE,FINANCIAL_SYS_INST_WEIGHT,FINANCIAL_SYS_INST_EXP_SCORE,FINANCIAL_SYS_INST_MGMT_SCORE,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,ASSESSMENT_CHANGE_DATE,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_QUARTILE,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,GM_HOME_MARKET,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_PCTL_GLOBAL,PAY_PCTL_HOME,STATE_OWNED_ENTERPRISE,COMM_REL_SCORE,COMM_REL_WEIGHT,COMM_REL_RISK_EXP_SCORE,COMM_REL_MGMT_SCORE,CORP_BEHAV_SCORE,CORP_BEHAV_PCTL_GLOBAL,CORP_BEHAV_PCTL_HOME,CORP_BEHAV_GOV_PILLAR_SD,CORP_BEHAV_ETHICS_SCORE,BUS_ETHICS_PCTL_GLOBAL,BUS_ETHICS_PCTL_HOME,TAX_TRANSP_SCORE,TAX_TRANSP_PCTL_GLOBAL,TAX_TRANSP_PCTL_HOME,TAX_TRANSP_GOV_PILLAR_SD,BUS_ETHICS_GOV_PILLAR_SD,CORP_GOVERNANCE_GOV_PILLAR_SD,ACCOUNTING_GOV_PILLAR_SD,BOARD_GOV_PILLAR_SD,OWNERSHIP_GOV_PILLAR_SD,PAY_GOV_PILLAR_SD,AUDIT_COMMITTEE_MEETINGS_HELD,AUDITOR_SINCE,AVG_DIRECTOR_TENURE,AVG_IND_DIRECTOR_TENURE,BOARD_MEETINGS_HELD,BOARD_REELECTION_FREQUENCY,CLAWBACK_TYPE,CONTROLLED_VIA_STOCK_PYRAMID,DIRECTORS_OVER_70_PCT,EMPLOYEE_REPS,EMPLOYEE_REPS_PCT,GOLDEN_SHARE,HAS_CORPORATE_PARENT,COUNTRY_OF_INCORPORATION,IND_INDUSTRY_EXPERTS,INSIDE_DIRECTORS_PCT,LEGAL_FORM,OTHER_DIRECTORSHIPS_MAX,DIRECTOR_FEES_MAX,DIRECTOR_FEES_MEDIAN,NOM_COMMITTEE_EXISTS,NOM_COMMITTEE_IND_PCT,NOM_COMMITTEE_MEETINGS_HELD,NON_AUDIT_FEES,AUDITS_COMP_BY_CURRENT_AUDITOR,PAY_COMMITTEE_MEETINGS_HELD,STATE_OF_INCORPORATION,VOTES_PER_SHARE_CLASS_1,VOTES_PER_SHARE_CLASS_2,VOTES_PER_SHARE_CLASS_3,CROSS_SH_VOTES_1,CROSS_SH_VOTES_2,CROSS_SH_VOTES_3,BOARD_IND_MGMT_OTHER_PCT,BOARD_IND_OTHER_INT_PCT,NOM_COMMITTEE_MGMT_OTHER_PCT,NOM_COMMITTEE_IND_OTHER_PCT,BOARD_MAJORITY_IND_OF_OTHER_INT,BOARD_MAJORITY_IND_OTHER_INT_SD,NO_NOM_COMMITTEE,NO_NOM_COMMITTEE_SD,NOM_COMMITTEE_CHAIR_IND,NOM_COMMITTEE_CHAIR_IND_SD,NOM_COMMITTEE_IND,NOM_COMMITTEE_IND_SD,CORP_BEHAV_TAX_TRANSP_SCORE,EXTERN_MANAGE_CO
THE BRINK'S COMPANY,IID000000002123721,US,2023-07-01,Commercial Services & Supplies,2022-10-13,BB,BB,0,0.04,5.10,0.08,0.05,3.40,0.56,7.20,0.39,0.08,0.05,,0.00,,,,,3.40,0.56,,,,,8.50,0.00,5.90,0.00,,,0.08,0.05,1.90,0.03,,,0.50,,,0.00,1.30,,,0.00,,,,0.00,2.30,,,0.00,0.60,,,0.00,,0.00,,,,0.00,3.10,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,4.80,0.28,7.80,5.60,0.02,0.28,8.10,3.10,8.20,0.00,0.02,3.20,,0.00,,,,0.00,,,,0.00,0.02,,,0.00,0.00,,,0.00,,,,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,,,0.00,0.00,,,0.00,,,,0.00,0.00,,8.50,0.00,,0.00,,,,,,,,,,,,,27,40,2022-05-24,100,99,1,94,99,United States,58,95,87,86,No,,0.00,,,5.90,0.44,0.24,-1.60,5.80,0.43,0.23,0.08,1.00,1.00,0.00,-1.60,-1.20,-0.16,-0.08,-0.55,-0.39,7,2020,5.56,6.12,5,1,Performance Based,No,0.00,0,0.00,No,No,US,1,11.11,Public Company,1,1600.00,1048.96,T,1.00,5,3220.00,3,4,VA,0.01,,,,,,88.89,1.00,1.00,1.00,0,,0,,0,,0,,0.10,No
THE BRINK'S COMPANY,IID000000002123721,US,2023-08-01,Commercial Services & Supplies,2022-10-13,BB,BB,0,0.04,5.10,0.08,0.05,3.40,0.56,7.20,0.39,0.08,0.05,,0.00,,,,,3.40,0.56,,,,,8.50,0.00,5.90,0.00,,,0.08,0.05,1.90,0.03,,,0.50,,,0.00,1.30,,,0.00,,,,0.00,2.30,,,0.00,0.60,,,0.00,,0.00,,,,0.00,3.10,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,4.70,0.28,7.90,5.60,2.20,0.28,7.90,3.10,8.20,0.00,0.02,3.20,,0.00,,,,0.00,,,,0.00,0.02,,,0.00,0.00,,,0.00,,,,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,,,0.00,0.00,,,0.00,,,,0.00,0.00,,8.50,0.00,,0.00,,,,,,,,,,,,,26,41,2022-05-24,100,99,1,94,99,United States,55,95,84,86,No,,0.00,,,5.90,0.44,0.24,-1.60,5.80,0.44,0.23,0.08,1.00,1.00,0.00,-1.60,-1.20,-0.16,-0.08,-0.55,-0.39,7,2020,5.56,6.12,5,1,Performance Based,No,0.00,0,0.00,No,No,US,1,11.11,Public Company,1,1600.00,1048.96,T,1.00,5,3220.00,3,4,VA,0.01,,,,,,88.89,1.00,1.00,1.00,0,,0,,0,,0,,0.10,No
THE BRINK'S COMPANY,IID000000002123721,US,2023-09-01,Commercial Services & Supplies,2022-10-13,BB,BB,0,0.04,5.10,0.08,0.05,3.40,0.56,7.20,0.39,0.08,0.05,,0.00,,,,,3.40,0.56,,,,,8.50,0.00,5.90,0.00,,,0.08,0.05,1.90,0.03,,,0.50,,,0.00,1.30,,,0.00,,,,0.00,2.30,,,0.00,0.60,,,0.00,,0.00,,,,0.00,3.10,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,4.70,0.28,7.90,5.60,2.20,0.28,7.90,3.10,8.20,0.00,0.02,3.20,,0.00,,,,0.00,,,,0.00,0.02,,,0.00,0.00,,,0.00,,,,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,,,0.00,0.00,,,0.00,,,,0.00,0.00,,8.50,0.00,,0.00,,,,,,,,,,,,,27,42,2022-05-24,99,99,1,94,99,United States,58,94,88,87,No,,0.00,,,5.90,0.44,0.23,-1.60,5.80,0.44,0.23,0.08,1.00,1.00,0.00,-1.60,-1.20,-0.16,-0.08,-0.55,-0.39,7,2020,5.67,6.25,5,1,Performance Based,No,0.00,0,0.00,No,No,US,1,11.11,Public Company,1,1600.00,1048.96,T,1.00,5,3220.00,3,4,VA,0.01,,,,,,88.89,1.00,1.00,1.00,0,,0,,0,,0,,0.10,No
THE BRINK'S COMPANY,IID000000002123721,US,2023-10-01,Commercial Services & Supplies,2023-09-12,BB,BB,0,3.80,4.80,0.08,0.05,2.90,0.56,7.10,0.39,0.08,0.05,,0.00,,,,,2.90,0.56,,,,,8.50,0.00,5.60,0.00,,,0.08,0.05,1.90,0.03,,,0.50,,,0.00,1.30,,,0.00,,,,0.00,2.30,,,0.00,0.60,,,0.00,,0.00,,,,0.00,3.10,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,4.10,0.28,7.80,4.90,1.60,0.28,7.90,2.50,8.20,0.00,0.02,3.20,,0.00,,,,0.00,,,,0.00,0.02,,,0.00,0.00,,,0.00,,,,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,,,0.00,0.00,,,0.00,,,,0.00,0.00,,8.50,0.00,,0.00,,,,,,,,,,,,,26,42,2022-05-24,99,99,1,94,99,United States,57,94,88,88,No,,0.00,,,5.60,0.36,0.16,-1.70,5.50,0.36,0.15,0.08,1.00,1.00,0.00,-1.70,-1.20,-0.16,-0.08,-0.55,-0.39,7,2020,5.78,6.38,5,1,Performance Based,No,0.00,0,0.00,No,No,US,1,11.11,Public Company,1,1600.00,1048.96,T,1.00,5,3220.00,3,4,VA,0.01,,,,,,88.89,1.00,1.00,1.00,0,,0,,0,,0,,0.10,No
THE BRINK'S COMPANY,IID000000002123721,US,2023-11-01,Commercial Services & Supplies,2023-09-12,BB,BB,0,3.80,4.80,0.08,0.05,2.90,0.56,7.10,0.39,0.08,0.05,,0.00,,,,,2.90,0.56,,,,,8.50,0.00,5.60,0.00,,,0.08,0.05,1.90,0.03,,,0.50,,,0.00,1.30,,,0.00,,,,0.00,2.30,,,0.00,0.60,,,0.00,,0.00,,,,0.00,3.10,,,0.00,0.30,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,4.10,0.28,7.80,4.90,1.60,0.28,7.90,2.50,8.20,0.00,0.02,3.20,,0.00,,,,0.00,,,,0.00,0.02,,,0.00,0.00,,,0.00,,,,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,,,0.00,0.00,,,0.00,,,,0.00,0.00,,8.50,0.00,,0.00,,,,,,,,,,,,,26,42,2022-05-24,99,99,1,94,99,United States,57,94,88,88,No,,0.00,,,5.60,0.36,0.16,-1.70,5.50,0.36,0.15,0.08,1.00,1.00,0.00,-1.70,-1.20,-0.16,-0.08,-0.55,-0.39,7,2020,5.78,6.38,5,1,Performance Based,No,0.00,0,0.00,No,No,US,1,11.11,Public Company,1,1600.00,1048.96,T,1.00,5,3220.00,3,4,VA,0.01,,,,,,88.89,1.00,1.00,1.00,0,,0,,0,,0,,0.10,No
THE BRINK'S COMPANY,IID000000002123721,US,2023-12-01,Commercial Services & Supplies,2023-09-12,BB,BB,0,3.80,4.80,0.08,0.05,2.90,0.56,7.10,0.39,0.08,0.05,,0.00,,,,,2.90,0.56,,,,,8.50,0.00,5.60,0.00,,,0.08,0.05,1.90,0.03,,,0.50,,,0.00,1.30,,,0.00,,,,0.00,2.30,,,0.00,0.60,,,0.00,,0.00,,,,0.00,3.10,,,0.00,0.30,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,4.10,0.28,7.80,4.90,1.60,0.28,7.90,2.50,8.20,0.00,0.02,3.20,,0.00,,,,0.00,,,,0.00,0.02,,,0.00,0.00,,,0.00,,,,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,,,0.00,0.00,,,0.00,,,,0.00,0.00,,8.50,0.00,,0.00,,,,,,,,,,,,,26,43,2022-05-24,99,99,1,94,99,United States,57,94,88,87,No,,0.00,,,5.60,0.37,0.16,-1.70,5.50,0.36,0.15,0.08,1.00,1.00,0.00,-1.70,-1.20,-0.16,-0.08,-0.55,-0.39,7,2020,5.78,6.38,5,1,Performance Based,No,0.00,0,0.00,No,No,US,1,11.11,Public Company,1,1600.00,1048.96,T,1.00,5,3220.00,3,4,VA,0.01,,,,,,88.89,1.00,1.00,1.00,0,,0,,0,,0,,0.10,No
THE BRINK'S COMPANY,IID000000002123721,US,2024-01-01,Commercial Services & Supplies,2023-09-12,BB,BB,0,3.80,4.80,0.08,0.05,2.90,0.56,7.10,0.39,0.08,0.05,,0.00,,,,,2.90,0.56,,,,,8.50,0.00,5.60,0.00,,,0.08,0.05,1.90,0.03,,,0.50,,,0.00,1.30,,,0.00,,,,0.00,2.30,,,0.00,0.60,,,0.00,,0.00,,,,0.00,3.10,,,0.00,0.30,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,4.10,0.28,7.80,4.90,1.60,0.28,7.90,2.50,8.20,0.00,0.02,3.20,,0.00,,,,0.00,,,,0.00,0.02,,,0.00,0.00,,,0.00,,,,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,,,0.00,0.00,,,0.00,,,,0.00,0.00,,8.50,0.00,,0.00,,,,,,,,,,,,,26,43,2022-05-24,99,99,1,94,99,United States,57,94,87,87,No,,0.00,,,5.60,0.36,0.16,-1.70,5.50,0.36,0.15,0.08,1.00,1.00,0.00,-1.70,-1.20,-0.16,-0.08,-0.55,-0.39,7,2020,5.89,6.50,5,1,Performance Based,No,0.00,0,0.00,No,No,US,1,11.11,Public Company,1,1600.00,1048.96,T,1.00,5,3220.00,3,4,VA,0.01,,,,,,88.89,1.00,1.00,1.00,0,,0,,0,,0,,0.10,No
THE BRINK'S COMPANY,IID000000002123721,US,2024-02-01,Commercial Services & Supplies,2023-09-12,BB,BB,0,3.80,4.80,0.08,0.05,2.90,0.56,7.10,0.39,0.08,0.05,,0.00,,,,,2.90,0.56,,,,,8.50,0.00,5.60,0.00,,,0.08,0.05,1.90,0.03,,,0.50,,,0.00,1.30,,,0.00,,,,0.00,2.30,,,0.00,0.60,,,0.00,,0.00,,,,0.00,3.10,,,0.00,0.30,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,4.10,0.28,7.80,4.90,1.60,0.28,7.90,2.50,8.20,0.00,0.02,3.20,,0.00,,,,0.00,,,,0.00,0.02,,,0.00,0.00,,,0.00,,,,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,,,0.00,0.00,,,0.00,,,,0.00,0.00,,8.50,0.00,,0.00,,,,,,,,,,,,,26,43,2022-05-24,99,99,1,94,99,United States,58,94,87,86,No,,0.00,,,5.60,0.36,0.16,-1.70,5.50,0.36,0.15,0.08,1.00,1.00,0.00,-1.70,-1.20,-0.16,-0.08,-0.55,-0.39,7,2020,6.22,6.88,5,1,Performance Based,No,0.00,0,0.00,No,No,US,1,11.11,Public Company,1,1600.00,1048.96,T,1.00,5,3220.00,3,4,VA,0.01,,,,,,88.89,1.00,1.00,1.00,0,,0,,0,,0,,0.10,No
THE BRINK'S COMPANY,IID000000002123721,US,2024-03-01,Commercial Services & Supplies,2023-09-12,BB,BB,0,3.80,4.80,0.08,0.05,2.90,0.56,7.10,0.39,0.08,0.05,,0.00,,,,,2.90,0.56,,,,,8.50,0.00,5.60,0.00,,,0.08,0.05,1.90,0.03,,,0.50,,,0.00,1.30,,,0.00,,,,0.00,2.30,,,0.00,0.60,,,0.00,,0.00,,,,0.00,3.10,,,0.00,0.30,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,4.10,0.28,7.80,4.90,1.60,0.28,7.90,2.50,8.20,0.00,0.02,3.20,,0.00,,,,0.00,,,,0.00,0.02,,,0.00,0.00,,,0.00,,,,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,,,0.00,0.00,,,0.00,,,,0.00,0.00,,8.50,0.00,,0.00,,,,,,,,,,,,,26,43,2022-05-24,99,99,1,94,99,United States,58,94,87,86,No,,0.00,,,5.60,0.36,0.16,-1.70,5.50,0.36,0.15,0.08,1.00,1.00,0.00,-1.70,-1.20,-0.16,-0.08,-0.55,-0.39,7,2020,6.33,0.07,5,1,Performance Based,No,0.00,0,0.00,No,No,US,1,11.11,Public Company,1,1600.00,1048.96,T,1.00,5,3220.00,3,4,VA,0.01,,,,,,88.89,1.00,1.00,1.00,0,,0,,0,,0,,0.10,No
JACK IN THE BOX INC.,IID000000002123722,US,2023-03-01,Restaurants,2022-06-27,BBB,BBB,0,4.70,0.04,1.60,0.19,3.60,0.48,5.90,0.33,5.40,0.00,4.40,0.07,0.00,0.12,,,3.70,0.16,4.40,0.20,2.10,0.12,6.10,0.00,7.20,,,,5.40,0.00,3.30,1.70,,,1.60,,,0.00,0.04,,,0.00,,,,0.00,3.70,,,0.00,0.02,,4.40,0.07,,0.00,,,,0.00,3.70,,0.00,0.12,7.70,0.00,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,3.70,0.16,0.06,2.70,,0.00,0.02,,1.30,0.00,5.70,0.00,,0.00,,,,0.00,,,4.40,0.20,6.50,3.90,,0.00,8.10,,,0.00,,,,0.00,,,,0.00,,,,0.00,,,2.10,0.12,6.80,1.50,,0.00,0.00,,,0.00,,,,0.00,0.00,,6.10,0.00,,,,,,,,,,,,,,,27,38,2022-03-14,58,42,4,49,41,United States,47,79,35,18,No,,0.00,,,7.20,0.78,0.67,-1.10,7.10,0.78,0.67,0.10,1.00,1.00,0.00,-1.10,-0.03,-0.16,-1.17,-0.78,-0.94,4,1986,0.10,0.11,7,1,Fraudulent,No,22.22,0,0.00,No,No,US,2,11.11,Public Company,3,1225.00,875.00,T,1.00,7,1550.00,37,4,DE,0.01,,,,,,88.89,1.00,1.00,1.00,0,,0,,0,,0,,0.10,No
JACK IN THE BOX INC.,IID000000002123722,US,2023-04-01,Restaurants,2023-03-03,BBB,BBB,0,5.30,4.60,2.50,0.19,4.30,0.48,6.10,0.33,5.40,0.00,3.90,0.07,1.70,0.12,,,3.30,0.16,6.50,0.20,2.10,0.12,6.10,0.00,7.90,,,,5.40,0.00,3.30,1.70,,,1.60,,,0.00,0.04,,,0.00,,,,0.00,3.70,,,0.00,0.02,,3.90,0.07,,0.00,,,,0.00,3.70,,1.70,0.12,7.70,2.40,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,3.30,0.16,6.40,2.70,,0.00,0.02,,1.30,0.00,5.70,0.00,,0.00,,,,0.00,,,6.50,0.20,6.50,0.06,,0.00,8.10,,,0.00,,,,0.00,,,,0.00,,,,0.00,,,2.10,0.12,6.80,1.50,,0.00,0.00,,,0.00,,,,0.00,0.00,,6.10,0.00,,,,,,,,,,,,,,,27,37,2022-03-14,59,42,4,49,41,United States,47,80,35,18,No,,0.00,,,7.90,0.92,0.88,-0.80,7.90,0.92,0.87,0.10,1.00,1.00,0.00,-0.80,-0.03,-0.16,-1.17,-0.78,-0.94,4,1986,0.10,0.11,7,1,Fraudulent,No,22.22,0,0.00,No,No,US,2,11.11,Public Company,3,1225.00,875.00,T,1.00,7,1550.00,37,4,DE,0.01,,,,,,88.89,1.00,1.00,1.00,0,,0,,0,,0,,0.10,No
JACK IN THE BOX INC.,IID000000002123722,US,2023-05-01,Restaurants,2023-03-03,BBB,BBB,0,5.30,4.60,2.40,0.19,4.30,0.48,6.10,0.33,5.40,0.00,3.90,0.07,1.60,0.12,,,3.30,0.16,6.50,0.20,2.10,0.12,6.10,0.00,7.90,,,,5.40,0.00,3.30,1.70,,,1.60,,,0.00,0.04,,,0.00,,,,0.00,3.70,,,0.00,0.02,,3.90,0.07,,0.00,,,,0.00,3.70,,1.60,0.12,7.80,2.40,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,3.30,0.16,6.40,2.70,,0.00,0.02,,1.30,0.00,5.70,0.00,,0.00,,,,0.00,,,6.50,0.20,6.50,0.06,,0.00,8.10,,,0.00,,,,0.00,,,,0.00,,,,0.00,,,2.10,0.12,6.80,1.50,,0.00,0.00,,,0.00,,,,0.00,0.00,,6.10,0.00,,,,,,,,,,,,,,,27,38,2022-03-14,59,42,4,49,41,United States,47,79,35,17,No,,0.00,,,7.90,0.92,0.88,-0.80,7.90,0.92,0.87,0.10,1.00,1.00,0.00,-0.80,-0.03,-0.16,-1.17,-0.78,-0.94,4,1986,10.11,11.12,7,1,Fraudulent,No,22.22,0,0.00,No,No,US,2,11.11,Public Company,3,1225.00,875.00,T,1.00,7,1550.00,37,4,DE,0.01,,,,,,88.89,1.00,1.00,1.00,0,,0,,0,,0,,0.10,No
